countrycode,country,year,gdppc,prodag,prodind,prodserv,incomeClass
LBR,Liberia,2002,393.7358974859769,NA,NA,NA,L
LBR,Liberia,2003,270.32910680209966,NA,NA,NA,L
LBR,Liberia,2004,272.1501090858545,NA,NA,NA,L
LBR,Liberia,2005,279.064095676054,NA,NA,NA,L
LBR,Liberia,2006,291.2641641180529,NA,NA,NA,L
LBR,Liberia,2007,306.57883017744587,920.67059326171875,2301.304443359375,3298.627685546875,L
LBR,Liberia,2008,315.03418743864705,NA,NA,NA,L
LBR,Liberia,2009,318.82177870681295,NA,NA,NA,L
LBR,Liberia,2010,326.60443811126356,985.1925048828125,491.62396240234375,1245.9544677734375,L
LBR,Liberia,2011,342.85399363587794,NA,NA,NA,L
LBR,Liberia,2012,360.4917926208876,NA,NA,NA,L
LBR,Liberia,2013,382.41912891218993,NA,NA,NA,L
LBR,Liberia,2014,376.0905995204371,NA,NA,NA,L
LBY,Libya,1999,8830.96305186559,NA,NA,NA,UM
LBY,Libya,2000,8998.307843234456,NA,NA,NA,UM
LBY,Libya,2001,8691.426873205328,NA,NA,NA,UM
LBY,Libya,2002,8467.638430195819,NA,NA,NA,UM
LBY,Libya,2003,9414.829997491972,NA,NA,NA,UM
LBY,Libya,2004,9672.687212911462,NA,NA,NA,UM
LBY,Libya,2005,10637.523335631435,NA,NA,NA,UM
LBY,Libya,2006,11126.48418873795,NA,NA,NA,UM
LBY,Libya,2007,11615.703546671462,NA,NA,NA,UM
LBY,Libya,2008,11720.58782550443,NA,NA,NA,UM
LBY,Libya,2009,11467.553252435777,NA,NA,NA,UM
LBY,Libya,2010,11933.77925880182,NA,NA,NA,UM
LBY,Libya,2011,4509.255938032504,NA,NA,NA,UM
LBY,Libya,2012,9228.535527284675,NA,NA,NA,UM
LBY,Libya,2013,8000.022508474592,NA,NA,NA,UM
LBY,Libya,2014,6086.819865450204,NA,NA,NA,UM
LIE,Liechtenstein,2010,140101.96727514203,NA,NA,NA,H
LTU,Lithuania,1995,5324.146787306349,NA,NA,NA,LM
LTU,Lithuania,1996,5641.066965436647,NA,NA,NA,LM
LTU,Lithuania,1997,6154.133514115063,4510.49560546875,12271.55078125,17945.00390625,LM
LTU,Lithuania,1998,6661.75930569169,4459.81298828125,13698.9453125,18980.99609375,LM
LTU,Lithuania,1999,6633.066467690543,3791.742431640625,13946.1044921875,18570.314453125,LM
LTU,Lithuania,2000,6935.837996487685,4435.96533203125,15085.1162109375,19923.69140625,LM
LTU,Lithuania,2001,7449.49422088695,4556.6796875,17682.00390625,21100.298828125,LM
LTU,Lithuania,2002,8017.237864501776,4368.1181640625,17778.623046875,22644.337890625,LM
LTU,Lithuania,2003,8934.418042601994,4445.74462890625,20403.75,23573.150390625,UM
LTU,Lithuania,2004,9627.136972973585,5027.564453125,22738.37890625,25073.67578125,UM
LTU,Lithuania,2005,10541.330195676135,5771.06591796875,23872.353515625,26307.765625,UM
LTU,Lithuania,2006,11504.261367776187,5313.47802734375,26335.251953125,27738.716796875,UM
LTU,Lithuania,2007,12932.455494689442,7291.06201171875,27999.962890625,29707.38671875,UM
LTU,Lithuania,2008,13409.538565002726,10655.837890625,28823.322265625,29458.837890625,UM
LTU,Lithuania,2009,11550.569491755077,10341.353515625,26846.54296875,26975.9375,UM
LTU,Lithuania,2010,11988.757967608988,10424.9404296875,32360.1796875,27773.60546875,UM
LTU,Lithuania,2011,13003.863577215801,11420.70703125,34600.3046875,28249.37109375,UM
LTU,Lithuania,2012,13684.957935974051,11849.2783203125,33575.94140625,29463.634765625,UM
LTU,Lithuania,2013,14314.18486788704,11864.8076171875,34329.93359375,30149.03515625,UM
LTU,Lithuania,2014,14875.614521912104,11463.451171875,37422.57421875,30606.078125,H
LUX,Luxembourg,1991,68813.75327275525,NA,NA,NA,H
LUX,Luxembourg,1992,69141.35963595787,NA,NA,NA,H
LUX,Luxembourg,1993,71085.07453298947,NA,NA,NA,H
LUX,Luxembourg,1994,72802.93778894152,NA,NA,NA,H
LUX,Luxembourg,1995,72815.53295152738,54842.45703125,131661.4375,191457.9375,H
LUX,Luxembourg,1996,72919.47373196334,76103.7734375,140046.796875,182176.5625,H
LUX,Luxembourg,1997,76286.98729572547,70386.3828125,142936.28125,187591.8125,H
LUX,Luxembourg,1998,80234.75831011214,63472.703125,161828.59375,194514.640625,H
LUX,Luxembourg,1999,85823.79652232303,107174.78125,164240.1875,202353.9375,H
LUX,Luxembourg,2000,91826.3604391534,74299.390625,177690.5,207911.75,H
LUX,Luxembourg,2001,92693.1829814711,92755.375,169498.296875,212863.203125,H
LUX,Luxembourg,2002,95048.38218306671,99632.625,185015.265625,212009.578125,H
LUX,Luxembourg,2003,95212.73421233727,39879.51953125,206200.28125,216149.703125,H
LUX,Luxembourg,2004,98009.68869856877,61970.25,208654.03125,218969.640625,H
LUX,Luxembourg,2005,99626.05029825513,44046.953125,210432.078125,215822.546875,H
LUX,Luxembourg,2006,103060.48547933549,41121.2421875,201060.03125,224975.609375,H
LUX,Luxembourg,2007,110001.0523056331,42844.0078125,222621.703125,236714.25,H
LUX,Luxembourg,2008,107141.24534211367,32606.078125,213208.53125,233345.0,H
LUX,Luxembourg,2009,99520.21302189006,47729.97265625,213697.171875,209288.515625,H
LUX,Luxembourg,2010,103267.2765111146,58789.20703125,212844.703125,224332.96875,H
LUX,Luxembourg,2011,103588.58918270213,44258.01953125,202489.390625,221955.53125,H
LUX,Luxembourg,2012,100273.8508247543,50246.6171875,196539.171875,206794.21875,H
LUX,Luxembourg,2013,102241.92466399894,27457.453125,219541.78125,212074.09375,H
LUX,Luxembourg,2014,103923.88977742284,32781.14453125,240165.875,210395.953125,H
MAC,"Macao SAR, China",1991,18522.79555412955,NA,NA,NA,UM
MAC,"Macao SAR, China",1992,20524.438071044755,NA,NA,NA,UM
MAC,"Macao SAR, China",1993,21185.603651696358,NA,NA,NA,UM
MAC,"Macao SAR, China",1994,21716.335395328795,NA,NA,NA,UM
MAC,"Macao SAR, China",1995,22057.12013854902,NA,NA,NA,UM
MAC,"Macao SAR, China",1996,21601.759500184173,NA,NA,NA,H
MAC,"Macao SAR, China",1997,21181.516664267987,NA,NA,NA,H
MAC,"Macao SAR, China",1998,19880.086893490017,NA,NA,NA,H
MAC,"Macao SAR, China",1999,19100.23243877502,NA,NA,NA,H
MAC,"Macao SAR, China",2000,19887.02790569869,NA,NA,NA,H
MAC,"Macao SAR, China",2001,22640.224191736055,NA,NA,NA,H
MAC,"Macao SAR, China",2002,24327.71320934581,NA,NA,NA,H
MAC,"Macao SAR, China",2003,26766.51889818329,NA,NA,NA,H
MAC,"Macao SAR, China",2004,33348.966187024256,NA,NA,NA,H
MAC,"Macao SAR, China",2005,35300.155155844775,NA,NA,NA,H
MAC,"Macao SAR, China",2006,39034.61209700024,NA,NA,NA,H
MAC,"Macao SAR, China",2007,43469.549169616126,NA,NA,NA,H
MAC,"Macao SAR, China",2008,43682.06626344149,NA,NA,NA,H
MAC,"Macao SAR, China",2009,43059.65608491801,NA,NA,NA,H
MAC,"Macao SAR, China",2010,52604.327134717256,0.0,31000.7421875,62516.16015625,H
MAC,"Macao SAR, China",2011,62593.546376363076,NA,NA,NA,H
MAC,"Macao SAR, China",2012,67012.43797335374,NA,NA,NA,H
MAC,"Macao SAR, China",2013,73168.00032221235,NA,NA,NA,H
MAC,"Macao SAR, China",2014,71307.07537992692,NA,NA,NA,H
MKD,"Macedonia, FYR",1991,3630.2354603837903,NA,NA,NA,Missing
MKD,"Macedonia, FYR",1992,3411.5046298741886,NA,NA,NA,Missing
MKD,"Macedonia, FYR",1993,3176.1434459333877,NA,NA,NA,Missing
MKD,"Macedonia, FYR",1994,3134.2731493279,NA,NA,NA,LM
MKD,"Macedonia, FYR",1995,3103.492803861984,NA,NA,NA,LM
MKD,"Macedonia, FYR",1996,3132.6410374934935,NA,NA,NA,LM
MKD,"Macedonia, FYR",1997,3159.9330264238274,NA,NA,NA,LM
MKD,"Macedonia, FYR",1998,3242.1735687671253,NA,NA,NA,LM
MKD,"Macedonia, FYR",1999,3357.269860353701,NA,NA,NA,LM
MKD,"Macedonia, FYR",2000,3487.8608303858005,NA,NA,NA,LM
MKD,"Macedonia, FYR",2001,3364.9349992410566,NA,NA,NA,LM
MKD,"Macedonia, FYR",2002,3403.220305446031,5138.4609375,7198.01123046875,15795.072265625,LM
MKD,"Macedonia, FYR",2003,3469.837195964255,6647.921875,8371.416015625,16046.7138671875,LM
MKD,"Macedonia, FYR",2004,3624.0677513120245,9685.77734375,9263.8046875,15323.11328125,LM
MKD,"Macedonia, FYR",2005,3786.9790352364507,8156.87841796875,9855.498046875,16037.4140625,LM
MKD,"Macedonia, FYR",2006,3972.8902506256677,7835.51416015625,9810.896484375,16074.025390625,LM
MKD,"Macedonia, FYR",2007,4221.62670034621,8561.154296875,8865.18359375,16486.767578125,LM
MKD,"Macedonia, FYR",2008,4444.304960987992,9290.3193359375,9027.9287109375,16950.302734375,LM
MKD,"Macedonia, FYR",2009,4420.507881884173,NA,NA,NA,LM
MKD,"Macedonia, FYR",2010,4561.1775464491875,NA,NA,NA,UM
MKD,"Macedonia, FYR",2011,4660.120159966593,8337.6201171875,12259.4951171875,14876.134765625,UM
MKD,"Macedonia, FYR",2012,4631.279696485828,7597.13720703125,11666.6708984375,14942.4287109375,UM
MKD,"Macedonia, FYR",2013,4759.2291606084655,7276.23388671875,11881.369140625,15325.7724609375,UM
MKD,"Macedonia, FYR",2014,4920.428598747403,7314.49267578125,12990.8193359375,15669.95703125,UM
MDG,Madagascar,1991,449.71313827190164,NA,NA,NA,L
MDG,Madagascar,1992,441.48078128004306,NA,NA,NA,L
MDG,Madagascar,1993,437.1914504254375,NA,NA,NA,L
MDG,Madagascar,1994,423.6146546663256,NA,NA,NA,L
MDG,Madagascar,1995,417.647261779116,NA,NA,NA,L
MDG,Madagascar,1996,413.4042976963268,NA,NA,NA,L
MDG,Madagascar,1997,415.3130836348862,NA,NA,NA,L
MDG,Madagascar,1998,418.1904027190394,NA,NA,NA,L
MDG,Madagascar,1999,424.1229697249723,NA,NA,NA,L
MDG,Madagascar,2000,430.70984485178377,NA,NA,NA,L
MDG,Madagascar,2001,442.821122114097,NA,NA,NA,L
MDG,Madagascar,2002,375.1399703363982,NA,NA,NA,L
MDG,Madagascar,2003,399.6853359911771,324.6047058105469,2139.791259765625,NA,L
MDG,Madagascar,2004,408.4266318639179,NA,NA,NA,L
MDG,Madagascar,2005,414.915831057437,297.4763488769531,4218.60107421875,NA,L
MDG,Madagascar,2006,423.3551341200599,NA,NA,NA,L
MDG,Madagascar,2007,437.12289269799317,NA,NA,NA,L
MDG,Madagascar,2008,455.22263504920636,NA,NA,NA,L
MDG,Madagascar,2009,424.8220091804741,NA,NA,NA,L
MDG,Madagascar,2010,414.1427872186572,NA,NA,NA,L
MDG,Madagascar,2011,408.55011671731535,NA,NA,NA,L
MDG,Madagascar,2012,409.31031668627014,290.0852355957031,1748.47607421875,2590.09619140625,L
MDG,Madagascar,2013,407.0567231853603,NA,NA,NA,L
MDG,Madagascar,2014,408.25697287484576,NA,NA,NA,L
MWI,Malawi,1991,353.2133861183982,NA,NA,NA,L
MWI,Malawi,1992,324.6513821116225,NA,NA,NA,L
MWI,Malawi,1993,355.5756385729306,NA,NA,NA,L
MWI,Malawi,1994,318.24592971226355,NA,NA,NA,L
MWI,Malawi,1995,367.80874564729413,NA,NA,NA,L
MWI,Malawi,1996,387.46397604380047,NA,NA,NA,L
MWI,Malawi,1997,392.2162398168104,NA,NA,NA,L
MWI,Malawi,1998,395.8005592945994,NA,NA,NA,L
MWI,Malawi,1999,395.8872546255413,NA,NA,NA,L
MWI,Malawi,2000,390.96503900328463,NA,NA,NA,L
MWI,Malawi,2001,361.86154139854733,NA,NA,NA,L
MWI,Malawi,2002,358.74453169582006,NA,NA,NA,L
MWI,Malawi,2003,369.7490835277812,NA,NA,NA,L
MWI,Malawi,2004,379.82815464367854,NA,NA,NA,L
MWI,Malawi,2005,381.77508094934734,NA,NA,NA,L
MWI,Malawi,2006,388.60594643193906,NA,NA,NA,L
MWI,Malawi,2007,413.7329107098265,NA,NA,NA,L
MWI,Malawi,2008,432.32816713286957,NA,NA,NA,L
MWI,Malawi,2009,454.4622730782758,NA,NA,NA,L
MWI,Malawi,2010,471.2077524343541,NA,NA,NA,L
MWI,Malawi,2011,479.2520330877808,NA,NA,NA,L
MWI,Malawi,2012,473.5599030559356,NA,NA,NA,L
MWI,Malawi,2013,483.11680782340045,566.01519775390625,2380.395751953125,2171.57177734375,L
MWI,Malawi,2014,495.2042442952056,NA,NA,NA,L
MYS,Malaysia,1991,4789.368256478491,10203.046875,22436.69140625,10251.626953125,LM
MYS,Malaysia,1992,5080.531862928437,12310.1533203125,19470.50390625,10557.9033203125,LM
MYS,Malaysia,1993,5442.662513186315,12014.9228515625,20169.94140625,12277.6220703125,LM
MYS,Malaysia,1994,5795.4182485345955,NA,NA,NA,UM
MYS,Malaysia,1995,6205.545129288472,11298.123046875,23866.626953125,13671.48046875,UM
MYS,Malaysia,1996,6654.33111461799,11727.1181640625,25870.00390625,14184.81640625,UM
MYS,Malaysia,1997,6962.4020754987,12805.51953125,25527.845703125,14937.845703125,UM
MYS,Malaysia,1998,6291.341746149035,11165.8056640625,23909.701171875,13507.193359375,UM
MYS,Malaysia,1999,6519.878248594351,11143.919921875,25237.12109375,13717.248046875,UM
MYS,Malaysia,2000,6939.225739944494,11379.11328125,26488.63671875,14310.9248046875,UM
MYS,Malaysia,2001,6829.290853132332,13626.51171875,24732.498046875,14053.4873046875,UM
MYS,Malaysia,2002,7055.58019338994,13879.466796875,26043.1328125,14395.869140625,UM
MYS,Malaysia,2003,7323.699103211833,15015.3447265625,27386.732421875,14491.41015625,UM
MYS,Malaysia,2004,7677.682972034225,15050.5869140625,30451.8046875,14741.328125,UM
MYS,Malaysia,2005,7941.573296882002,15109.9833984375,31146.63671875,15576.818359375,UM
MYS,Malaysia,2006,8236.021511507035,15620.484375,31105.578125,16411.916015625,UM
MYS,Malaysia,2007,8601.656258658322,15278.67578125,33394.4140625,17276.12109375,UM
MYS,Malaysia,2008,8862.49759152142,16447.642578125,32615.583984375,18328.498046875,UM
MYS,Malaysia,2009,8582.060390740226,16784.6640625,31821.962890625,17872.228515625,UM
MYS,Malaysia,2010,9069.041756995026,17006.86328125,32894.86328125,18711.0859375,UM
MYS,Malaysia,2011,9397.586819072862,20462.482421875,31346.125,19389.701171875,UM
MYS,Malaysia,2012,9758.621215542616,18408.52734375,32678.275390625,20386.666015625,UM
MYS,Malaysia,2013,10064.807117793449,18162.7890625,33659.64453125,20992.865234375,UM
MYS,Malaysia,2014,10512.179671670201,18674.759765625,35135.28515625,21311.310546875,UM
MDV,Maldives,2001,4198.339384004007,NA,NA,NA,LM
MDV,Maldives,2002,4364.329757047169,NA,NA,NA,LM
MDV,Maldives,2003,4868.50972219824,6032.23388671875,9028.02734375,19725.00390625,LM
MDV,Maldives,2004,5412.537595626062,NA,NA,NA,LM
MDV,Maldives,2005,4808.143684967141,NA,NA,NA,LM
MDV,Maldives,2006,5592.179890818616,8224.2529296875,11138.3037109375,17557.025390625,LM
MDV,Maldives,2007,5911.585304710964,NA,NA,NA,LM
MDV,Maldives,2008,6410.377422109724,NA,NA,NA,LM
MDV,Maldives,2009,6090.723817393794,NA,NA,NA,LM
MDV,Maldives,2010,6330.794980415531,4334.60546875,14497.8154296875,17523.775390625,LM
MDV,Maldives,2011,6699.614566575327,NA,NA,NA,LM
MDV,Maldives,2012,6724.181570936472,NA,NA,NA,UM
MDV,Maldives,2013,6896.892185568493,NA,NA,NA,UM
MDV,Maldives,2014,7197.340448895498,NA,NA,NA,UM
MLI,Mali,1991,385.57846118198086,NA,NA,NA,L
MLI,Mali,1992,363.99486143223237,NA,NA,NA,L
MLI,Mali,1993,365.6584464425164,NA,NA,NA,L
MLI,Mali,1994,369.2825968441823,NA,NA,NA,L
MLI,Mali,1995,362.74742534270575,NA,NA,NA,L
MLI,Mali,1996,378.1285307248959,NA,NA,NA,L
MLI,Mali,1997,385.98149844216584,NA,NA,NA,L
MLI,Mali,1998,404.2023959764048,NA,NA,NA,L
MLI,Mali,1999,415.63715540417076,NA,NA,NA,L
MLI,Mali,2000,403.71330555691003,NA,NA,NA,L
MLI,Mali,2001,449.50848807749935,NA,NA,NA,L
MLI,Mali,2002,470.7971549933993,NA,NA,NA,L
MLI,Mali,2003,515.6827078444229,NA,NA,NA,L
MLI,Mali,2004,468.97984591052426,1323.8223876953125,2729.60693359375,1713.429443359375,L
MLI,Mali,2005,501.2708998506321,NA,NA,NA,L
MLI,Mali,2006,545.838419803867,991.914794921875,8550.521484375,2498.427001953125,L
MLI,Mali,2007,571.8552089983565,NA,NA,NA,L
MLI,Mali,2008,605.9998739249288,NA,NA,NA,L
MLI,Mali,2009,655.4705698797968,NA,NA,NA,L
MLI,Mali,2010,704.0646208866714,NA,NA,NA,L
MLI,Mali,2011,735.7411682160925,NA,NA,NA,L
MLI,Mali,2012,794.2268849436957,NA,NA,NA,L
MLI,Mali,2013,825.3616567179143,NA,NA,NA,L
MLI,Mali,2014,863.9287826048026,NA,NA,NA,L
MLT,Malta,1991,12321.330916862698,NA,NA,NA,H
MLT,Malta,1992,12773.165705559733,NA,NA,NA,UM
MLT,Malta,1993,13219.473707342768,NA,NA,NA,UM
MLT,Malta,1994,13843.648190046435,NA,NA,NA,UM
MLT,Malta,1995,14622.64423293853,NA,NA,NA,UM
MLT,Malta,1996,15083.21273754427,NA,NA,NA,UM
MLT,Malta,1997,15768.286530056545,NA,NA,NA,UM
MLT,Malta,1998,16476.3928595304,NA,NA,NA,UM
MLT,Malta,1999,17170.205175148385,NA,NA,NA,UM
MLT,Malta,2000,18236.374286716098,51032.33984375,68221.3828125,31353.251953125,H
MLT,Malta,2001,17420.867318003708,49222.421875,58233.9296875,33356.51953125,UM
MLT,Malta,2002,17777.641595862387,50296.55859375,58770.24609375,33730.21484375,H
MLT,Malta,2003,17684.42409309348,50089.7109375,62497.625,32845.2421875,UM
MLT,Malta,2004,17477.651768712272,52352.24609375,55977.625,36486.96875,H
MLT,Malta,2005,18003.187552237967,56384.81640625,53988.6796875,37583.80078125,H
MLT,Malta,2006,18336.632615781622,54903.9453125,57114.91796875,36990.8359375,H
MLT,Malta,2007,19054.728417467588,58389.01953125,62604.96484375,36983.78125,H
MLT,Malta,2008,19669.46511652999,46952.8515625,66803.8046875,39038.03125,H
MLT,Malta,2009,18975.124705284485,65204.69140625,58199.3671875,39651.18359375,H
MLT,Malta,2010,19694.08315671416,67111.8359375,57857.56640625,40947.52734375,H
MLT,Malta,2011,19885.367098645333,NA,NA,NA,H
MLT,Malta,2012,19951.356053270454,NA,NA,NA,H
MLT,Malta,2013,20339.908069156027,NA,NA,NA,H
MHL,Marshall Islands,1991,2627.4548897507684,NA,NA,NA,Missing
MHL,Marshall Islands,1992,2763.712526319084,NA,NA,NA,Missing
MHL,Marshall Islands,1993,2890.491126426626,NA,NA,NA,LM
MHL,Marshall Islands,1994,3028.6194831324306,NA,NA,NA,LM
MHL,Marshall Islands,1995,3248.909017489106,NA,NA,NA,LM
MHL,Marshall Islands,1996,2892.800574012829,NA,NA,NA,LM
MHL,Marshall Islands,1997,2690.636471548361,NA,NA,NA,LM
MHL,Marshall Islands,1998,2602.779600802393,NA,NA,NA,LM
MHL,Marshall Islands,1999,2532.874634585297,NA,NA,NA,LM
MHL,Marshall Islands,2000,2677.707439848738,NA,NA,NA,LM
MHL,Marshall Islands,2001,2820.079573799485,NA,NA,NA,LM
MHL,Marshall Islands,2002,2895.1261323274593,NA,NA,NA,LM
MHL,Marshall Islands,2003,2902.6094949709336,NA,NA,NA,LM
MHL,Marshall Islands,2004,2903.28516504219,NA,NA,NA,LM
MHL,Marshall Islands,2005,2984.0492229916267,NA,NA,NA,LM
MHL,Marshall Islands,2006,3040.16222005009,NA,NA,NA,LM
MHL,Marshall Islands,2007,3150.372261446557,NA,NA,NA,LM
MHL,Marshall Islands,2008,3085.808605657443,NA,NA,NA,LM
MHL,Marshall Islands,2009,3007.162701925799,NA,NA,NA,LM
MHL,Marshall Islands,2010,3124.343447754559,NA,NA,NA,LM
MHL,Marshall Islands,2011,3122.3857493330925,NA,NA,NA,LM
MHL,Marshall Islands,2012,3202.819999087485,NA,NA,NA,LM
MHL,Marshall Islands,2013,3270.19319881651,NA,NA,NA,LM
MHL,Marshall Islands,2014,3231.573031265348,NA,NA,NA,UM
MRT,Mauritania,1991,1009.8848919504036,NA,NA,NA,L
MRT,Mauritania,1992,1000.2253266936228,NA,NA,NA,L
MRT,Mauritania,1993,1029.1844852751246,NA,NA,NA,L
MRT,Mauritania,1994,969.2755444797015,NA,NA,NA,L
MRT,Mauritania,1995,1033.798855037404,NA,NA,NA,L
MRT,Mauritania,1996,1062.1820959347992,NA,NA,NA,L
MRT,Mauritania,1997,989.4158920004462,NA,NA,NA,L
MRT,Mauritania,1998,986.9118117939627,NA,NA,NA,L
MRT,Mauritania,1999,1031.3487354423198,NA,NA,NA,L
MRT,Mauritania,2000,995.9992975583293,NA,NA,NA,L
MRT,Mauritania,2001,985.0958257924215,NA,NA,NA,L
MRT,Mauritania,2002,961.3370708319234,NA,NA,NA,L
MRT,Mauritania,2003,987.9790986580144,NA,NA,NA,L
MRT,Mauritania,2004,1014.0162686128467,NA,NA,NA,L
MRT,Mauritania,2005,1073.7165850932913,NA,NA,NA,L
MRT,Mauritania,2006,1241.7986255744831,NA,NA,NA,L
MRT,Mauritania,2007,1243.5986920047264,NA,NA,NA,L
MRT,Mauritania,2008,1225.270917843251,NA,NA,NA,L
MRT,Mauritania,2009,1182.2499888220393,NA,NA,NA,L
MRT,Mauritania,2010,1207.8274575037133,NA,NA,NA,L
MRT,Mauritania,2011,1233.1174617236832,NA,NA,NA,L
MRT,Mauritania,2012,1272.1637048783934,NA,NA,NA,LM
MRT,Mauritania,2013,1316.318960196262,NA,NA,NA,L
MRT,Mauritania,2014,1338.188624610144,NA,NA,NA,LM
MUS,Mauritius,1991,3895.567894012731,NA,NA,NA,LM
MUS,Mauritius,1992,4095.038283468469,5062.458984375,7202.58447265625,11578.9736328125,LM
MUS,Mauritius,1993,4252.436320774351,NA,NA,NA,LM
MUS,Mauritius,1994,4366.75578105258,4492.32861328125,7712.4912109375,12294.7373046875,UM
MUS,Mauritius,1995,4514.99737797732,4873.216796875,8091.1201171875,12539.0439453125,UM
MUS,Mauritius,1996,4718.778738310495,5217.2841796875,8534.7607421875,12846.7529296875,UM
MUS,Mauritius,1997,4925.103429891311,5491.4912109375,8838.392578125,13061.7646484375,UM
MUS,Mauritius,1998,5169.448699855054,5697.353515625,9156.48046875,13685.4365234375,UM
MUS,Mauritius,1999,5237.40615771862,4412.09814453125,9299.541015625,14077.1572265625,UM
MUS,Mauritius,2000,5654.328955111982,5322.669921875,9683.896484375,15146.5732421875,UM
MUS,Mauritius,2001,5754.206063802395,5790.99365234375,9924.8193359375,15292.6279296875,UM
MUS,Mauritius,2002,5835.159501711622,5590.60693359375,10066.9794921875,15597.7626953125,UM
MUS,Mauritius,2003,6004.9299085049415,5832.2373046875,10772.25390625,15922.58984375,UM
MUS,Mauritius,2004,6310.2629724910885,6299.29345703125,11966.90625,16294.9599609375,UM
MUS,Mauritius,2005,6350.882690532094,5934.3349609375,11749.1171875,16873.611328125,UM
MUS,Mauritius,2006,6570.875131000872,6145.26611328125,12444.8759765625,17359.98046875,UM
MUS,Mauritius,2007,6926.309302045249,6087.60986328125,12846.0068359375,18308.9140625,UM
MUS,Mauritius,2008,7281.6440914727345,NA,13883.0107421875,18402.92578125,UM
MUS,Mauritius,2009,7483.761530858077,NA,15220.896484375,18109.90234375,UM
MUS,Mauritius,2010,7772.100056527538,NA,15990.4833984375,23331.939453125,UM
MUS,Mauritius,2011,8061.505590487627,8015.24853515625,15507.33203125,18797.0703125,UM
MUS,Mauritius,2012,8298.198416996946,8113.423828125,15773.76171875,19557.197265625,UM
MUS,Mauritius,2013,8543.99113676896,7532.2998046875,14516.2783203125,21029.9765625,UM
MUS,Mauritius,2014,8837.611546717088,7755.6298828125,14626.763671875,21194.37890625,UM
MEX,Mexico,1991,7392.100278238746,3396.98486328125,34076.5625,24581.830078125,LM
MEX,Mexico,1992,7508.7924656175455,3388.60400390625,34655.08984375,23730.07421875,UM
MEX,Mexico,1993,7660.979402564354,3140.41259765625,35844.015625,24572.677734375,UM
MEX,Mexico,1994,7869.319756150312,3337.25830078125,36571.44921875,24628.330078125,UM
MEX,Mexico,1995,7277.665103931634,3658.1015625,34446.796875,22513.654296875,UM
MEX,Mexico,1996,7564.635086818706,3945.857421875,34472.265625,22156.458984375,UM
MEX,Mexico,1997,7947.2406013526215,3491.84619140625,35876.2265625,22606.5234375,UM
MEX,Mexico,1998,8178.389169982108,4209.39306640625,33607.45703125,22349.67578125,UM
MEX,Mexico,1999,8261.002462053617,4079.490234375,32394.22265625,23278.609375,UM
MEX,Mexico,2000,8568.075341510046,4544.20458984375,31782.845703125,23616.85546875,UM
MEX,Mexico,2001,8399.288219318145,4641.24755859375,32068.916015625,22954.072265625,UM
MEX,Mexico,2002,8303.724757076312,4552.00146484375,32982.62890625,22182.474609375,UM
MEX,Mexico,2003,8318.633544482158,4956.755859375,33201.0859375,21920.52734375,UM
MEX,Mexico,2004,8566.231750040377,5087.3916015625,33379.47265625,22004.455078125,UM
MEX,Mexico,2005,8706.175363068633,5232.259765625,32638.681640625,22317.685546875,UM
MEX,Mexico,2006,9002.539630701991,5497.880859375,32544.0703125,22393.53515625,UM
MEX,Mexico,2007,9146.747105820725,5909.9208984375,32098.984375,22527.146484375,UM
MEX,Mexico,2008,9126.92442320697,6014.1728515625,31384.041015625,22335.45703125,UM
